"success","trial_type","trial_index","time_elapsed","internal_node_id","id","date","time","version","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","slider_start","image_name","view_history","value","thumbnail_name","attention_check","onset_time","calculated_reaction_time","question_order"
"","html-slider-response","10","59339","0.0-5.0-0.5","t35uq","20210928","1834","V4-20210927","","","","","2811.2999999523163","<img src='images/experiment/pair_5_92_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","436","102","images/experiment/pair_5_92_out_tensor(0.3333).png","","","","","","",""
"","html-slider-response","11","62320","0.0-5.0-0.6","t35uq","20210928","1834","V4-20210927","","","","","2980","<img src='images/experiment/pair_101_64_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","260","392","images/experiment/pair_101_64_out_tensor(0.5000).png","","","","","","",""
"","html-slider-response","12","64530","0.0-5.0-0.7","t35uq","20210928","1834","V4-20210927","","","","","2208.7999999523163","<img src='images/experiment/pair_5_64_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","301","50","images/experiment/pair_5_64_out_tensor(0.5000).png","","","","","","",""
"","html-slider-response","13","66860","0.0-5.0-0.8","t35uq","20210928","1834","V4-20210927","","","","","2328.899999976158","<img src='images/experiment/pair_92_57_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","237","115","images/experiment/pair_92_57_out_tensor(0.5000).png","","","","","","",""
"","html-slider-response","14","69246","0.0-5.0-0.9","t35uq","20210928","1834","V4-20210927","","","","","2384.899999976158","<img src='images/experiment/pair_37_64_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","212","228","images/experiment/pair_37_64_out_tensor(0.6667).png","","","","","","",""
"","html-slider-response","15","70997","0.0-5.0-0.10","t35uq","20210928","1834","V4-20210927","","","","","1749.7999999523163","<img src='images/experiment/101_start.png' height = '350'><br>How much do you like this image?","279","15","images/experiment/101_start.png","","","","","","",""
"","html-slider-response","16","72996","0.0-5.0-0.11","t35uq","20210928","1834","V4-20210927","","","","","1997.7000000476837","<img src='images/experiment/pair_5_101_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","414","438","images/experiment/pair_5_101_out_tensor(0.3333).png","","","","","","",""
"","html-slider-response","17","74886","0.0-5.0-0.12","t35uq","20210928","1834","V4-20210927","","","","","1888.6000000238419","<img src='images/experiment/pair_101_57_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","436","374","images/experiment/pair_101_57_out_tensor(0.5000).png","","","","","","",""
"","html-slider-response","18","76233","0.0-5.0-0.13","t35uq","20210928","1834","V4-20210927","","","","","1346.1000000238419","<img src='images/experiment/pair_101_92_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","364","322","images/experiment/pair_101_92_out_tensor(0.3333).png","","","","","","",""
"","html-slider-response","19","77969","0.0-5.0-0.14","t35uq","20210928","1834","V4-20210927","","","","","1734.3999999761581","<img src='images/experiment/pair_5_64_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","411","79","images/experiment/pair_5_64_out_tensor(0.3333).png","","","","","","",""
"","html-slider-response","20","79774","0.0-5.0-0.15","t35uq","20210928","1834","V4-20210927","","","","","1804","<img src='images/experiment/pair_37_64_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","196","471","images/experiment/pair_37_64_out_tensor(0.3333).png","","","","","","",""
"","html-slider-response","21","81145","0.0-5.0-0.16","t35uq","20210928","1834","V4-20210927","","","","","1369.7000000476837","<img src='images/experiment/pair_5_101_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","324","91","images/experiment/pair_5_101_out_tensor(0.6667).png","","","","","","",""
"","html-slider-response","22","83004","0.0-5.0-0.17","t35uq","20210928","1834","V4-20210927","","","","","1857.5","<img src='images/experiment/pair_37_64_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","201","129","images/experiment/pair_37_64_out_tensor(0.5000).png","","","","","","",""
"","html-slider-response","23","85207","0.0-5.0-0.18","t35uq","20210928","1834","V4-20210927","","","","","2202","<img src='images/experiment/41_start.png' height = '350'><br>How much do you like this image?","162","17","images/experiment/41_start.png","","","","","","",""
"","html-slider-response","24","86836","0.0-5.0-0.19","t35uq","20210928","1834","V4-20210927","","","","","1627.6000000238419","<img src='images/experiment/pair_37_92_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","335","303","images/experiment/pair_37_92_out_tensor(0.5000).png","","","","","","",""
"","html-slider-response","25","88547","0.0-5.0-0.20","t35uq","20210928","1834","V4-20210927","","","","","1710","<img src='images/experiment/pair_37_57_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","389","120","images/experiment/pair_37_57_out_tensor(0.6667).png","","","","","","",""
"","html-slider-response","26","91211","0.0-5.0-0.21","t35uq","20210928","1834","V4-20210927","","","","","2662.7000000476837","<img src='images/experiment/pair_37_57_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","316","359","images/experiment/pair_37_57_out_tensor(0.3333).png","","","","","","",""
"","html-slider-response","27","92951","0.0-5.0-0.22","t35uq","20210928","1834","V4-20210927","","","","","1738.3999999761581","<img src='images/experiment/pair_64_57_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","185","465","images/experiment/pair_64_57_out_tensor(0.5000).png","","","","","","",""
"","html-slider-response","28","96011","0.0-5.0-0.23","t35uq","20210928","1834","V4-20210927","","","","","3058.600000023842","<img src='images/experiment/37_start.png' height = '350'><br>How much do you like this image?","206","442","images/experiment/37_start.png","","","","","","",""
"","html-slider-response","29","97923","0.0-5.0-0.24","t35uq","20210928","1834","V4-20210927","","","","","1910.6000000238419","<img src='images/experiment/pair_92_57_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","230","4","images/experiment/pair_92_57_out_tensor(0.6667).png","","","","","","",""
"","html-slider-response","30","99538","0.0-5.0-0.25","t35uq","20210928","1834","V4-20210927","","","","","1612.9000000953674","<img src='images/experiment/pair_64_41_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","207","241","images/experiment/pair_64_41_out_tensor(0.6667).png","","","","","","",""
"","html-slider-response","31","101468","0.0-5.0-0.26","t35uq","20210928","1834","V4-20210927","","","","","1929.3000000715256","<img src='images/experiment/pair_101_64_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","218","55","images/experiment/pair_101_64_out_tensor(0.6667).png","","","","","","",""
"","html-slider-response","32","103517","0.0-5.0-0.27","t35uq","20210928","1834","V4-20210927","","","","","2047.8999999761581","<img src='images/experiment/pair_5_41_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","341","40","images/experiment/pair_5_41_out_tensor(0.5000).png","","","","","","",""
"","html-slider-response","33","105523","0.0-5.0-0.28","t35uq","20210928","1834","V4-20210927","","","","","2004.0999999046326","<img src='images/experiment/pair_37_101_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","255","199","images/experiment/pair_37_101_out_tensor(0.5000).png","","","","","","",""
"","html-slider-response","34","107281","0.0-5.0-0.29","t35uq","20210928","1834","V4-20210927","","","","","1757.8000000715256","<img src='images/experiment/pair_92_57_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","237","409","images/experiment/pair_92_57_out_tensor(0.3333).png","","","","","","",""
"","html-slider-response","35","109454","0.0-5.0-0.30","t35uq","20210928","1834","V4-20210927","","","","","2171.399999976158","<img src='images/experiment/64_start.png' height = '350'><br>How much do you like this image?","176","325","images/experiment/64_start.png","","","","","","",""
"","html-slider-response","36","111010","0.0-5.0-0.31","t35uq","20210928","1834","V4-20210927","","","","","1555.1000000238419","<img src='images/experiment/pair_37_41_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","256","110","images/experiment/pair_37_41_out_tensor(0.5000).png","","","","","","",""
"","html-slider-response","37","113680","0.0-5.0-0.32","t35uq","20210928","1834","V4-20210927","","","","","2669.100000023842","<img src='images/experiment/pair_5_92_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","321","59","images/experiment/pair_5_92_out_tensor(0.5000).png","","","","","","",""
"","html-slider-response","38","116178","0.0-5.0-0.33","t35uq","20210928","1834","V4-20210927","","","","","2496.8000000715256","<img src='images/experiment/pair_5_41_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","390","138","images/experiment/pair_5_41_out_tensor(0.3333).png","","","","","","",""
"","html-slider-response","39","117539","0.0-5.0-0.34","t35uq","20210928","1834","V4-20210927","","","","","1360.3999999761581","<img src='images/experiment/pair_64_41_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","235","160","images/experiment/pair_64_41_out_tensor(0.3333).png","","","","","","",""
"","html-slider-response","40","119063","0.0-5.0-0.35","t35uq","20210928","1834","V4-20210927","","","","","1523.1000000238419","<img src='images/experiment/pair_64_57_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","218","77","images/experiment/pair_64_57_out_tensor(0.6667).png","","","","","","",""
"","html-slider-response","41","121236","0.0-5.0-0.36","t35uq","20210928","1834","V4-20210927","","","","","2170.6999999284744","<img src='images/experiment/5_start.png' height = '350'><br>How much do you like this image?","364","482","images/experiment/5_start.png","","","","","","",""
"","html-slider-response","42","123052","0.0-5.0-0.37","t35uq","20210928","1834","V4-20210927","","","","","1815.2999999523163","<img src='images/experiment/pair_37_41_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","230","259","images/experiment/pair_37_41_out_tensor(0.6667).png","","","","","","",""
"","html-slider-response","43","126547","0.0-5.0-0.38","t35uq","20210928","1834","V4-20210927","","","","","3493.9000000953674","<img src='images/experiment/pair_37_101_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","361","30","images/experiment/pair_37_101_out_tensor(0.6667).png","","","","","","",""
"","html-slider-response","44","128668","0.0-5.0-0.39","t35uq","20210928","1834","V4-20210927","","","","","2119.600000023842","<img src='images/experiment/pair_37_41_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","310","414","images/experiment/pair_37_41_out_tensor(0.3333).png","","","","","","",""
"","html-slider-response","45","131137","0.0-5.0-0.40","t35uq","20210928","1834","V4-20210927","","","","","2467.0999999046326","<img src='images/experiment/pair_37_101_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","312","280","images/experiment/pair_37_101_out_tensor(0.3333).png","","","","","","",""
"","html-slider-response","46","132784","0.0-5.0-0.41","t35uq","20210928","1834","V4-20210927","","","","","1645.7999999523163","<img src='images/experiment/pair_64_41_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","305","269","images/experiment/pair_64_41_out_tensor(0.5000).png","","","","","","",""
"","html-slider-response","47","134387","0.0-5.0-0.42","t35uq","20210928","1834","V4-20210927","","","","","1602.5","<img src='images/experiment/92_start.png' height = '350'><br>How much do you like this image?","172","329","images/experiment/92_start.png","","","","","","",""
"","html-slider-response","48","136213","0.0-5.0-0.43","t35uq","20210928","1834","V4-20210927","","","","","1825.1000000238419","<img src='images/experiment/pair_37_92_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","285","337","images/experiment/pair_37_92_out_tensor(0.3333).png","","","","","","",""
"","html-slider-response","49","138025","0.0-5.0-0.44","t35uq","20210928","1834","V4-20210927","","","","","1810.8000000715256","<img src='images/experiment/pair_101_57_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","380","131","images/experiment/pair_101_57_out_tensor(0.6667).png","","","","","","",""
"","html-slider-response","50","140027","0.0-5.0-0.45","t35uq","20210928","1834","V4-20210927","","","","","2000.8999999761581","<img src='images/experiment/pair_92_64_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","314","346","images/experiment/pair_92_64_out_tensor(0.6667).png","","","","","","",""
"","html-slider-response","51","141821","0.0-5.0-0.46","t35uq","20210928","1834","V4-20210927","","","","","1792.7999999523163","<img src='images/experiment/pair_64_57_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","198","399","images/experiment/pair_64_57_out_tensor(0.3333).png","","","","","","",""
"","html-slider-response","52","143465","0.0-5.0-0.47","t35uq","20210928","1834","V4-20210927","","","","","1641.9000000953674","<img src='images/experiment/pair_37_57_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","207","418","images/experiment/pair_37_57_out_tensor(0.5000).png","","","","","","",""
"","html-slider-response","53","145074","0.0-5.0-0.48","t35uq","20210928","1834","V4-20210927","","","","","1608.2000000476837","<img src='images/experiment/pair_101_57_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","290","494","images/experiment/pair_101_57_out_tensor(0.3333).png","","","","","","",""
"","html-slider-response","54","146648","0.0-5.0-0.49","t35uq","20210928","1834","V4-20210927","","","","","1572.7000000476837","<img src='images/experiment/pair_5_101_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","375","161","images/experiment/pair_5_101_out_tensor(0.5000).png","","","","","","",""
"","html-slider-response","55","148436","0.0-5.0-0.50","t35uq","20210928","1834","V4-20210927","","","","","1786.2999999523163","<img src='images/experiment/pair_5_92_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","339","417","images/experiment/pair_5_92_out_tensor(0.6667).png","","","","","","",""
"","html-slider-response","56","150523","0.0-5.0-0.51","t35uq","20210928","1834","V4-20210927","","","","","2086.600000023842","<img src='images/experiment/pair_101_64_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","395","432","images/experiment/pair_101_64_out_tensor(0.3333).png","","","","","","",""
"","html-slider-response","57","152560","0.0-5.0-0.52","t35uq","20210928","1834","V4-20210927","","","","","2035.7000000476837","<img src='images/experiment/pair_101_92_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","277","317","images/experiment/pair_101_92_out_tensor(0.5000).png","","","","","","",""
"","html-slider-response","58","154225","0.0-5.0-0.53","t35uq","20210928","1834","V4-20210927","","","","","1663.1000000238419","<img src='images/experiment/pair_37_92_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","232","356","images/experiment/pair_37_92_out_tensor(0.6667).png","","","","","","",""
"","html-slider-response","59","155909","0.0-5.0-0.54","t35uq","20210928","1834","V4-20210927","","","","","1682.8000000715256","<img src='images/experiment/pair_5_64_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","257","69","images/experiment/pair_5_64_out_tensor(0.6667).png","","","","","","",""
"","instructions","60","219091","0.0-6.0","t35uq","20210928","1834","V4-20210927","","","","","63181.200000047684","","","","","[{""page_index"":0,""viewing_time"":20916.400000095367},{""page_index"":1,""viewing_time"":42263.89999997616}]","","","","","",""
"","call-function","61","219093","0.0-7.0","t35uq","20210928","1834","V4-20210927","","","","","","","","","","","","","","","",""
"","timed-html-button-response","62","222592","0.0-8.0-0.0","t35uq","20210928","1834","V4-20210927","","","","","3497.3000000715256","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/practice/alpaca0.jpg' width='350'></div><div><img src='images/practice/alpaca1.jpg' width='60'><br>Up Next</div></div>","0","","images/practice/alpaca0.jpg","","","images/practice/alpaca1.jpg","","","",""
"","timed-html-button-response","63","224056","0.0-8.0-0.1","t35uq","20210928","1834","V4-20210927","","","","","1461.6000000238419","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/practice/alpaca1.jpg' width='350'></div><div><img src='images/practice/alpaca2.jpg' width='60'><br>Up Next</div></div>","0","","images/practice/alpaca1.jpg","","","images/practice/alpaca2.jpg","","","",""
"","timed-html-button-response","64","224980","0.0-8.0-0.2","t35uq","20210928","1834","V4-20210927","","","","","923.1000000238419","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/practice/alpaca2.jpg' width='350'></div><div><img src='images/practice/alpaca3.jpg' width='60'><br>Up Next</div></div>","0","","images/practice/alpaca2.jpg","","","images/practice/alpaca3.jpg","","","",""
"","timed-html-button-response","65","225784","0.0-8.0-0.3","t35uq","20210928","1834","V4-20210927","","","","","801.2000000476837","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/practice/alpaca3.jpg' width='350'><svg id='dotElement' class='overlayAttentionCheck' width='20' height='20'><circle cx='10' cy='10' r='10' fill='red'onclick='finishTrialAfterRedDotClick()' /></svg></div><div><img src='images/practice/alpaca4.jpg' width='60'><br>Up Next</div></div>","0","","images/practice/alpaca3.jpg","","","images/practice/alpaca4.jpg","not seen","1000","",""
"","timed-html-button-response","66","226646","0.0-8.0-0.4","t35uq","20210928","1834","V4-20210927","","","","","861.1000000238419","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/practice/alpaca4.jpg' width='350'></div><div><img src='images/practice/alpaca5.jpg' width='60'><br>Up Next</div></div>","0","","images/practice/alpaca4.jpg","","","images/practice/alpaca5.jpg","","","",""
"","call-function","67","226647","0.0-9.0","t35uq","20210928","1834","V4-20210927","","","","","","","","","","","","","","","",""
"","html-button-response","68","240709","0.0-10.0","t35uq","20210928","1834","V4-20210927","","","","","14061","
        <div class=""introBox"">
        <h1>Viewing: Summary</h1>

        <p>Remember: You will now view these images for 15 minutes. Look at 
        each image as long as you like to. You can proceed to the next image, 
        shown as a thumbnail, by clicking the 'View Next Image' button.</p>

        <p>From time to time a red dot will appear on some of the images, which 
        you must click on with your mouse. These events will be quite rare. As 
        long as you pay attention to the main image, the red dot will be easy 
        to spot. This task only exists to check whether you look at the image 
        or not.</p> 

        <p>The viewing of the images is your main task.</p>

        <p>Click on 'Continue' to start the viewing part.</p>
        </div>","0","","","","","","","","",""
"","call-function","69","240709","0.0-11.0","t35uq","20210928","1834","V4-20210927","","","","","","","","","","","","","","","",""
"","timed-html-button-response","70","242053","0.0-12.0-0.0-0.0","t35uq","20210928","1834","V4-20210927","","","","","1342.2999999523163","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/experiment/pair_64_41_out_tensor(0.5000).png' width='350'></div><div><img src='images/experiment/pair_101_57_out_tensor(0.5000).png' width='60'><br>Up Next</div></div>","0","","images/experiment/pair_64_41_out_tensor(0.5000).png","","","images/experiment/pair_101_57_out_tensor(0.5000).png","","","",""
"","timed-html-button-response","71","243198","0.0-12.0-0.0-0.1","t35uq","20210928","1834","V4-20210927","","","","","1142.7999999523163","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/experiment/pair_101_57_out_tensor(0.5000).png' width='350'></div><div><img src='images/experiment/pair_101_57_out_tensor(0.6667).png' width='60'><br>Up Next</div></div>","0","","images/experiment/pair_101_57_out_tensor(0.5000).png","","","images/experiment/pair_101_57_out_tensor(0.6667).png","","","",""
"","timed-html-button-response","72","244263","0.0-12.0-0.0-0.2","t35uq","20210928","1834","V4-20210927","","","","","1063.6999999284744","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/experiment/pair_101_57_out_tensor(0.6667).png' width='350'></div><div><img src='images/experiment/pair_64_41_out_tensor(0.6667).png' width='60'><br>Up Next</div></div>","0","","images/experiment/pair_101_57_out_tensor(0.6667).png","","","images/experiment/pair_64_41_out_tensor(0.6667).png","","","",""
"","timed-html-button-response","73","245141","0.0-12.0-0.0-0.3","t35uq","20210928","1834","V4-20210927","","","","","876.1000000238419","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/experiment/pair_64_41_out_tensor(0.6667).png' width='350'></div><div><img src='images/experiment/pair_5_101_out_tensor(0.5000).png' width='60'><br>Up Next</div></div>","0","","images/experiment/pair_64_41_out_tensor(0.6667).png","","","images/experiment/pair_5_101_out_tensor(0.5000).png","","","",""
"","timed-html-button-response","74","246036","0.0-12.0-0.0-0.4","t35uq","20210928","1834","V4-20210927","","","","","892.3999999761581","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/experiment/pair_5_101_out_tensor(0.5000).png' width='350'></div><div><img src='images/experiment/pair_5_41_out_tensor(0.6667).png' width='60'><br>Up Next</div></div>","0","","images/experiment/pair_5_101_out_tensor(0.5000).png","","","images/experiment/pair_5_41_out_tensor(0.6667).png","","","",""
"","timed-html-button-response","75","247023","0.0-12.0-0.0-0.5","t35uq","20210928","1834","V4-20210927","","","","","986.1999999284744","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/experiment/pair_5_41_out_tensor(0.6667).png' width='350'></div><div><img src='images/experiment/pair_37_57_out_tensor(0.6667).png' width='60'><br>Up Next</div></div>","0","","images/experiment/pair_5_41_out_tensor(0.6667).png","","","images/experiment/pair_37_57_out_tensor(0.6667).png","","","",""
"","timed-html-button-response","76","247897","0.0-12.0-0.0-0.6","t35uq","20210928","1834","V4-20210927","","","","","872.7000000476837","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/experiment/pair_37_57_out_tensor(0.6667).png' width='350'></div><div><img src='images/experiment/pair_5_41_out_tensor(0.5000).png' width='60'><br>Up Next</div></div>","0","","images/experiment/pair_37_57_out_tensor(0.6667).png","","","images/experiment/pair_5_41_out_tensor(0.5000).png","","","",""
"","timed-html-button-response","77","248753","0.0-12.0-0.0-0.7","t35uq","20210928","1834","V4-20210927","","","","","854.5","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/experiment/pair_5_41_out_tensor(0.5000).png' width='350'></div><div><img src='images/experiment/pair_37_64_out_tensor(0.6667).png' width='60'><br>Up Next</div></div>","0","","images/experiment/pair_5_41_out_tensor(0.5000).png","","","images/experiment/pair_37_64_out_tensor(0.6667).png","","","",""
